File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2403,150.13290676467645,348.68758131957344,1.452445386691631
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2404,151.3839141654142,348.90992037618247,1.270611731723915
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2405,152.80177993975505,349.16246345434007,1.4401810165296807
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2406,154.51822797336087,349.4475060230464,1.7399549183941436
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2407,154.66151708330753,349.4937334925185,0.15056144248479614
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2408,160.32968110957665,349.39861468901046,5.668962075677717
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2409,161.11404538081055,349.45625299170297,0.7864791694161751
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2410,161.78745277345638,349.4611386009177,0.6734251151000024
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2411,162.69154835812552,349.5627325740233,0.9097857778563079
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2412,166.07946388406694,349.9492434048026,3.4098918213375398
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2413,167.89650329584703,349.9853200551765,1.8173975208149493
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2414,168.14167623028493,349.9889276990461,0.2451994756829269
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2415,170.74052891802918,350.28770400357405,2.615970675054085
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2416,172.22641627443238,350.4419436016551,1.4938711756825245
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2417,174.82277134868357,350.5220837728114,2.597591599659746
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2418,176.11576980324142,350.59497825088414,1.2950515852360764
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2419,177.0042367206039,350.65861483370276,0.8907429920692141
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2420,178.12825921421125,350.80641851836714,1.1336985910442274
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2421,179.1223256112602,351.14107743387103,1.048887311138871
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2422,181.63998474954514,350.93844321708053,2.5258004993276684
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2423,183.80187477075242,350.90122275906555,2.162210402872597
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2424,185.3915946437805,350.8986189737494,1.5897220053828316
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2425,186.16317708774605,351.00538881357846,0.7789346997874457
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2426,187.1986651008963,351.1166846981327,1.0414519668696087
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2427,187.90723317702697,351.05327608779874,0.7113995855888519
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2428,188.6825587123251,351.10606060606057,0.7771202552072968
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2429,188.7412791930501,351.11928902546833,0.0601920753638267
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2430,190.07239280826295,351.2668889533198,1.339271889986031
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2431,191.34553687052002,351.3649859254261,1.2769177025935816
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2432,192.29633395511377,351.3577544478944,0.9508245844209414
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2433,193.27373961836022,351.466265717209,0.9834106599557031
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2434,194.525995580104,351.604473746936,1.2598596958407022
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2435,195.22653955478341,351.6848780588698,0.7051430449470448
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2436,195.78657724266478,351.65736241533426,0.5607132266022237
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2437,196.5815214240998,351.6559869809177,0.7949453713414784
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2438,197.70452886255143,351.7027607781853,1.1239810918910085
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2439,199.13906485713565,351.716573446415,1.434602491828789
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2440,200.89049299881694,351.74605645380774,1.7516762780828226
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2441,205.22642859369202,351.9521544725814,4.340831012173495
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2442,208.11016046420107,351.9577594190977,2.883737317512656
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2443,210.27194512703136,351.91576710569456,2.162192471273823
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2444,211.51382629760295,351.82583697805916,1.2451330329233006
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2445,214.3555035530721,351.3027790463281,2.8894150314895097
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2446,215.99347069937096,350.9425467958239,1.6771116977284881
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2447,218.95093060559896,350.37947938749573,3.010583664884184
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2448,219.11166447914067,350.3207570718824,0.17112477452057726
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2449,223.008859601274,349.3854925757321,4.007848487373126
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2450,225.71404690077392,348.63108511993505,2.8084103928624566
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2451,226.98898420593795,348.359498563975,1.3035430140494595
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2452,228.0359115037569,348.0158335988864,1.1018903643955869
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2453,229.2089028664478,347.7706195768314,1.1983483022726995
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2454,229.8928085502161,347.5042818094682,0.7339365031217676
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2455,230.83086495191307,347.1270421113296,1.0110685449643568
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2456,232.00493220419722,346.5063229138837,1.3280535512410399
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2457,233.0914049950583,346.2347616014154,1.1198967236807895
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2458,233.9362578409779,346.0079247008514,0.8747750057677387
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2459,234.76207650479415,345.07332373250154,1.2471789909823463
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2460,234.90963645251867,344.81204979610254,0.3000633400032187
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2461,235.23576726264332,344.5736963584061,0.4039476037486495
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2462,235.5252457084197,344.42672999216353,0.3246488616577205
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2463,235.91780583286882,344.29757787293704,0.41325987127738545
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2464,236.8684806178963,344.06947849166085,0.977656317233012
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2465,237.64993323283267,343.9734411546101,0.7873317975915168
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2466,238.35405794171294,343.87342730539024,0.7111922213378752
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2467,238.94910322957026,343.80136102248713,0.599393396470689
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2468,239.36931257258234,343.99610523611676,0.46314274332745
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2469,240.10162591242045,344.2599384375659,0.7783898675417935
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2470,240.5324589440018,344.2293058690624,0.4319206586338574
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2471,240.61489994255487,344.201305591042,0.08706626104092124
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2472,241.50988958160875,344.1040491773593,0.9002584429019311
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2473,241.93535803090055,344.0916143312081,0.4256501224498487
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2474,242.74440225803716,344.0625151032902,0.8095673699751579
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2475,243.0209936116296,344.03865213404526,0.2776188361463987
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2476,243.16558763166927,344.0210638421847,0.1456598044822511
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2477,243.31437563163013,344.00554972558433,0.1495946414355867
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2478,243.41304740425736,343.9960451661589,0.09912847907271859
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2479,243.72737777478162,343.8560294684596,0.3441046024628902
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2480,244.04264727880135,343.7601146402068,0.32953681803953555
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2481,244.55007528032425,343.63387984315403,0.5228942538568085
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2482,245.0748541344905,343.6639383278992,0.5256389999659554
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2483,246.4652234210801,343.26102755232296,1.4475717067444922
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2484,247.26418267165187,343.06165358091357,0.8234596921220441
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2485,248.1507476372428,343.34900604816175,0.9319704279894692
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2486,248.0509502970124,343.02783281777886,0.336320907812236
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2487,248.61619305865878,342.96904387734685,0.5682917552725343
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2488,250.13127557003844,342.7818265847829,1.5266058204145154
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2489,250.96907682420502,342.6920686036082,0.8425956543132915
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2490,251.0543436056966,342.67981681696955,0.08614249997401364
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2491,251.5883137379788,342.4773004540378,0.5710840388459353
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2492,251.5804096648495,342.54516874613614,0.06832700377142917
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2493,251.39035981871191,342.5908703101837,0.19546758547981774
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2494,251.27978881019067,342.55282336231323,0.1169338196060573
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2495,251.07783514672883,342.55129707489374,0.20195943092349883
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2496,250.72543536579823,342.5920173165146,0.3547446175456296
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2497,250.35594589407663,342.677901889286,0.3793397284140325
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2498,249.46297087160667,342.4667583436643,0.9175979444249561
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2499,248.92933070054366,342.43577966072917,0.5345385963319745
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2500,248.5131914821133,342.4795010062125,0.41842968963338584
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2501,248.30735296620372,342.43555092544193,0.2104782749634805
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2502,247.75046579815745,342.436267780006,0.5568876294326033
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2503,247.56084433363648,342.4885546051383,0.196698276274834
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2504,247.31964261884804,342.52348130635227,0.24371733970847664
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2505,247.22881501005725,342.5359769099281,0.09168312073318938
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2506,247.2534368658127,342.6073162782289,0.07546880978523962
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2507,247.29989146413862,342.6072262972711,0.04645468547086414
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2508,247.1857340784306,342.66107543852434,0.12622059548821246
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2509,246.98043892014846,342.7502706899283,0.22383452568161033
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2510,246.7991879615497,342.8412636905059,0.2028093591210328
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2511,246.25846191185218,343.052665379518,0.5805818933954486
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2512,246.15406765202084,343.0357243116103,0.10575992278545558
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2513,246.05993743579154,342.9777614406619,0.11054497734387551
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2514,246.05993743579154,342.9777614406619,0.0
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2515,246.0303711197054,342.99862362430235,0.0361856014618358
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2516,245.98875987234985,342.9717126401445,0.04955498940397313
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2517,245.9499811831183,342.94288803682656,0.048318159060074486
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2518,245.94830621287628,342.88334285487804,0.05956873524420545
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2519,245.81838083767497,342.9492889542047,0.14570343557240462
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2520,245.7199143951968,343.0122461653281,0.11687279720595539
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2521,245.53710344322886,343.0637882553613,0.18993796672708332
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2522,245.51319780275335,343.05696019456195,0.0248616584487822
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2523,245.59393882806756,342.778053858503,0.2903581537732928
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2524,245.56685279046454,342.8056018157514,0.03863344899946066
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2525,245.56189489781735,342.8055067426665,0.004958804129270258
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2526,245.45948293777798,342.8066572453829,0.10241842224720672
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2527,245.3491870706847,342.79156187680036,0.11132406950205807
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2528,245.3491870706847,342.79156187680036,0.0
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2529,245.34958544067658,342.8370381118205,0.04547797983923652
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2530,245.28915714271895,342.81721898422586,0.06359541660110962
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2531,245.23911842449604,342.83578530809035,0.053372106040821564
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2532,245.0053998352868,342.84175493970656,0.2337948148347044
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2533,244.67295405990393,342.6339710328082,0.3920387041299255
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2534,244.50694839838891,342.6170262120158,0.16686823126863917
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2535,244.53476305691106,342.6495633390023,0.04280560548855534
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2536,244.53065902437402,342.58679187788454,0.06290547999918152
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2537,244.52915836329439,342.57561671917193,0.011275466993779182
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2538,244.45358376068273,342.45190614526217,0.14496836433164226
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2539,244.0808351772887,342.2839272842034,0.4088500998958749
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2540,244.16322576795784,342.11494360451445,0.18799918465788298
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2541,244.41973986033685,342.0733756855882,0.2598602922204274
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2542,244.66297665394396,341.9913280461394,0.2567020703137861
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2543,244.76104145193403,342.00799354963345,0.0994708178891898
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2544,245.05607848616384,342.11543740467783,0.31399209154677477
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2545,244.7801000848116,342.1575616132996,0.2791747247960406
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2546,244.51252181244124,342.1812849554504,0.2686278630513155
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2547,244.51252181244124,342.1812849554504,0.0
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2548,244.052866427986,342.2197108225933,0.4612587340358675
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2549,244.04600848433415,342.1863562471959,0.03405229935077042
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2550,244.219989198685,342.13986132271407,0.18008627645825737
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2551,244.39799982521816,342.12984136751237,0.17829240774910785
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2552,244.68646940766453,342.1040915340074,0.2896165636187179
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2553,245.16410984837378,342.0717840566672,0.478731828577354
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2554,245.5214700727404,342.0418393540477,0.35861262550883316
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2555,246.32310999044594,341.92777949631704,0.8097136585265564
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2556,246.58306900112265,341.8282037683245,0.27837746467208646
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2557,246.70069099612138,341.8363708582147,0.11790519524073416
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2558,246.977823296433,341.79989979505547,0.2795218244144376
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2559,247.32644396483704,341.76899392364226,0.34998791882904806
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2560,247.82813481736548,341.6701741120671,0.5113306823088751
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2561,248.90778753324037,341.6106689672297,1.081291287839748
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2562,248.99130243837237,341.6092122654819,0.0835276083650783
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2563,251.27617569452025,340.6937055979764,2.461462625128973
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2564,252.2922866305114,340.1772499009196,1.1398280226697581
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2565,253.11544794804976,339.66021251057185,0.9720710970444035
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2566,254.05811655545185,339.08408879735464,1.1047817143275744
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2567,254.69331610720602,338.5704223398009,0.8169037275985931
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2568,255.94243337114088,338.0069288061312,1.3703353244909438
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2569,256.01600929273775,337.9243931065662,0.1105692450074492
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2570,257.1423042659627,337.5780766130743,1.1783358945463398
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2571,257.9740024584632,337.3930095740946,0.852039724616923
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2572,258.70884171874343,337.2278189793137,0.7531777154518516
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2573,260.5804304606211,336.80856792329683,1.9179718107142298
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2574,261.58648188379317,337.204333007793,1.0810964194616852
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2575,262.51373461290353,336.87114383676646,0.9852982529833215
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2576,263.69504711195924,336.53824878985165,1.2273216093125943
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2577,265.13595373226116,336.15830598861146,1.490157179845178
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2578,265.993440182578,335.7837787631755,0.9357102409772724
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2579,266.5045142089167,334.7436832050694,1.1588767968986926
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2580,266.8049512967161,334.4803313908659,0.3995204897995343
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2581,267.16253120296795,334.146319318068,0.4893132474497583
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2582,268.0035435541462,333.6912907170478,0.9562179681331473
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2583,268.7512632389586,333.3337685925205,0.8287984052726441
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2584,268.8556160513692,333.307047265277,0.10771972329924581
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2585,269.76290097969456,332.657285097585,1.115955561718362
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2586,270.1531015624226,333.0938147087672,0.5855037115170005
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2587,271.2471964554326,332.50370511435955,1.243090088578646
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2588,271.9485728201018,332.01779807880996,0.8532493493189387
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2589,272.87627915897707,331.32804945652555,1.1560243133829948
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2590,273.7422354733487,330.7550190199359,1.0383853907188159
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2591,274.5468651176533,330.1773155564584,0.9905403354773573
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2592,276.0597851725514,328.8693594186595,1.999919086092928
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2593,276.9820602963446,328.2459807648496,1.1131901679378975
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2594,277.7739953832174,327.77984967684745,0.9189338240712985
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2595,278.86182221661164,327.2967884534037,1.1902585286598377
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2596,280.6907929237017,326.39604725898766,2.0387419029174376
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2597,281.669205132927,325.6874228017301,1.2080724616448837
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2598,282.3871521420211,325.09063235059546,0.933598816640556
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2599,283.15250504968714,324.4561115834649,0.9941738666816857
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2600,283.1966649954923,324.4173904050612,0.058731852265084455
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2601,285.15114811327356,322.87119092619065,2.4921350457291673
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2602,285.52448260023476,322.29258410311826,0.6885960316909375
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2603,285.58361418321465,322.2410091084051,0.07846352136739494
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2604,285.9803774038515,321.9483401487444,0.4930275582550859
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2605,286.1411399138657,321.8126345154777,0.21038204183432316
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2606,286.7842643367724,321.3797544201488,0.7752381571305067
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2607,287.4589188496482,320.9813960476544,0.7834845912205706
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2608,288.02116890229667,320.70109671568895,0.6282458413737867
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2609,288.41464387411537,320.59525984807027,0.407460422611895
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2610,288.48378956555564,320.7542109182672,0.17333946279337176
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2611,288.5879755160226,321.0443582263568,0.3082858619306976
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2612,288.82241170381343,320.9361480834613,0.25820488216019055
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2613,288.881756625287,320.8618394170526,0.09509783177416592
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2614,289.16952306500696,320.5356903915188,0.4349513888766589
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2615,289.5733778405201,320.32488515162817,0.4555628703813788
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2616,289.7779382065725,320.18309631734013,0.24889559435285297
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2617,289.8623443580222,320.1567471002243,0.08842329809028288
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2618,289.9213260761999,320.1133429182265,0.07323090941732914
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2619,289.9213260761999,320.1133429182265,0.0
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2620,290.3607560847625,319.8742755959935,0.5002518535548114
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2621,290.56744577825236,319.7840151710425,0.2255384084967979
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2622,290.89083242692203,319.5903218025677,0.37695629127115987
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2623,291.04936897980554,319.48357677412366,0.19112388573305705
Cage_5_Mouse_1.mp4,99.0,True,0.9,100.0,0.0,2624,291.397609457704,319.2683089918882,0.4094040162425356
